Country Code,Country,Income Type,Region,Source,Classification,Approval Date,Last Updated,Project Title,Project ID,Total Committed Amount (original currency mn),x : USD,Total Amount Committed (USD mn),Loan Amount Committed (USD mn),Grant Amount Committed (USD mn),Grant Portion,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Aug-16,Sep-16,Apr-19,Jul-19,Total Disbursed,Comment,Press release/project website,Additional source,potential_duplication,Flow ID
NPL,Nepal,Low income,South Asia,"Qatar, Government of",,2015-08-20,2015-08-25,"In kind - airlift operation of humanitarian assistance consisted of two flights each carrying 60 tonnes of relief material including foodstuffs, medicines, power generators and tents; field hospital provided by Qatar Red Crescent to deliver medical aid to the affected people","",,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,FALSE,132835
NPL,Nepal,Low income,South Asia,Central Emergency Response Fund,,2015-08-14,2017-11-21,Logistics support for the urgent delivery humanitarian cargo in the far flung earthquake-affected areas of Nepal,15-RR-WFP-050:NPL-15/CSS/80314/R/561,,,3,,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,FALSE,132600
NPL,Nepal,Low income,South Asia,"",,2015-09-01,2015-10-08,to be allocated to specific projects (from UNICEF office/Nepal),"",,,0.00061,,0.00061,1,0,0,0,0,0,0.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061,,,,FALSE,134348
NPL,Nepal,Low income,South Asia,"Switzerland, Government of",,2015-09-01,2015-10-14,Early Recovery and Expertise Reconstruction Post-earthquake (7F-09354.02),7F-09354.02,1.4,0.962,1.455301,,1.455301,1,0,0,0,0,0,1.455301,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455301,,,,FALSE,134498
NPL,Nepal,Low income,South Asia,"United States of America, Government of",,2015-09-02,2015-09-03,Emergency Debris Removal and Management for clearing access to humanitarian assistance (USAID/OFDA),"",,,0.741649,,0.741649,1,0,0,0,0,0,0.741649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741649,,,,FALSE,133151
NPL,Nepal,Low income,South Asia,"United States of America, Government of",,2015-09-02,2015-09-03,Risk Management Policy and Practice (USAID/OFDA),"",,,0.088701,,0.088701,1,0,0,0,0,0,0.088701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088701,,,,FALSE,133152
NPL,Nepal,Low income,South Asia,"United States of America, Government of",,2015-09-02,2015-09-03,Risk Management Policy and Practice (USAID/OFDA),"",,,0.350332,,0.350332,1,0,0,0,0,0,0.350332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350332,,,,FALSE,133153
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Japan,,2015-09-03,2015-10-07,to be allocated to specific projects,"",40,120.8799,0.330907,,0.330907,1,0,0,0,0,0,0.330907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330907,,,,FALSE,134334
NPL,Nepal,Low income,South Asia,"Denmark, Government of",,2015-09-09,2015-12-18,Nepal (flex) (2015-526),"2015-526, [EDRIS:74253]",2.005452,6.636,0.302208,,0.302208,1,0,0,0,0,0,0.302208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302208,,,,FALSE,136710
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Germany,,2015-09-11,2015-10-07,to be allocated to specific projects,"",0.062771,0.649998,0.096571,,0.096571,1,0,0,0,0,0,0.096571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096571,,,,FALSE,134331
NPL,Nepal,Low income,South Asia,UNICEF National Committee/France,,2015-09-11,2015-10-07,to be allocated to specific projects,"",0.062771,0.649998,0.096571,,0.096571,1,0,0,0,0,0,0.096571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096571,,,,FALSE,134332
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Italy,,2015-09-11,2015-10-07,to be allocated to specific projects,"",0.062771,0.649998,0.096571,,0.096571,1,0,0,0,0,0,0.096571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096571,,,,FALSE,134333
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Netherlands,,2015-09-11,2015-10-08,to be allocated to specific projects,"",0.031386,0.650016,0.048285,,0.048285,1,0,0,0,0,0,0.048285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048285,,,,FALSE,134344
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Portugal,,2015-09-11,2015-10-08,to be allocated to specific projects,"",0.062771,0.649998,0.096571,,0.096571,1,0,0,0,0,0,0.096571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096571,,,,FALSE,134345
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Spain,,2015-09-11,2015-10-08,to be allocated to specific projects,"",0.031386,0.650016,0.048285,,0.048285,1,0,0,0,0,0,0.048285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048285,,,,FALSE,134346
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Switzerland,,2015-09-11,2015-10-08,to be allocated to specific projects,"",0.062771,0.649998,0.096571,,0.096571,1,0,0,0,0,0,0.096571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096571,,,,FALSE,134347
NPL,Nepal,Low income,South Asia,UNICEF National Committee/United Kingdom,,2015-09-11,2015-10-08,to be allocated to specific projects,"",0.251084,0.65,0.386283,,0.386283,1,0,0,0,0,0,0.386283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386283,,,,FALSE,134350
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Portugal,,2015-09-30,2015-11-10,to be allocated to specific projects,"",0.45,0.890999,0.505051,,0.505051,1,0,0,0,0,0,0.505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505051,,,,FALSE,135248
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2015-09-16,2015-09-24,"Strenghtening preparedness and response capacity of the health sector and communities in the event of mass casuality incidents in Kathmandu Valley, Nepal (AH/HIL/2015/0006)","AH/HIL/2015/0006, [EDRIS:72955]",0.0578,0.889,0.065017,,0.065017,1,0,0,0,0,0,0.065017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065017,,,,FALSE,133988
NPL,Nepal,Low income,South Asia,"Nepal, Government of",,2015-10-01,2015-11-09,to be allocated to specific projects,"",,,12,,12,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,FALSE,135190
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Netherlands,,2015-10-01,2015-11-09,to be allocated to specific projects,"",0.127576,0.891,0.143183,,0.143183,1,0,0,0,0,0,0,0.143183,0,0,0,0,0,0,0,0,0,0,0,0,0.143183,,,,FALSE,135189
NPL,Nepal,Low income,South Asia,US Fund for UNICEF,,2015-10-01,2015-11-10,to be allocated to specific projects,"",,,0.168,,0.168,1,0,0,0,0,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0.168,,,,FALSE,135249
NPL,Nepal,Low income,South Asia,"Denmark, Government of",,2015-10-02,2015-11-05,"Delivery of shelter, non-food items and cash based interventions following the earthquake in Nepal (2014-24844)","2014-24844, [EDRIS:73502]",1.56,6.649,0.234622,,0.234622,1,0,0,0,0,0,0,0.234622,0,0,0,0,0,0,0,0,0,0,0,0,0.234622,,,,FALSE,135128
NPL,Nepal,Low income,South Asia,"Liechtenstein, Government of",,2015-10-05,2016-07-12,Economic recovery & infrastructure (FE 2015/43),FE 2015/43,0.05,0.972,0.05144,,0.05144,1,0,0,0,0,0,0,0.05144,0,0,0,0,0,0,0,0,0,0,0,0,0.05144,,,,FALSE,144825
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2015-10-13,2015-10-19,Reconstruction and rehabilitation (AH/PSF/2015/0001  1/2),"AH/PSF/2015/0001  1/2, [EDRIS:73244]",0.04873,0.891,0.054691,,0.054691,1,0,0,0,0,0,0,0.054691,0,0,0,0,0,0,0,0,0,0,0,0,0.054691,,,,FALSE,134561
NPL,Nepal,Low income,South Asia,UNICEF National Committee/Hellenic,,2015-10-19,2015-11-09,to be allocated to specific projects,"",0.08,0.890998,0.089787,,0.089787,1,0,0,0,0,0,0,0.089787,0,0,0,0,0,0,0,0,0,0,0,0,0.089787,,,,FALSE,135186
NPL,Nepal,Low income,South Asia,"Japan, Government of",,2015-08-27,2015-12-01,Emergency Grant Aid for transporting humanitarian supplies in Nepal,"",,,0.15,,0.15,1,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.15,,,,FALSE,136218
NPL,Nepal,Low income,South Asia,Central Emergency Response Fund,,2015-10-28,2017-11-21,Aviation Services for the humanitarian community in response to winterisation needs in earthquake-affected Nepal,15-RR-WFP-072:Coordination and Support Services,,,1.2,,1.2,1,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,,,,FALSE,134891
NPL,Nepal,Low income,South Asia,"",,2015-11-01,2015-12-22,to be allocated to specific projects (from UNICEF office/Argentina),"",,,0.49,,0.49,1,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,,,,FALSE,136813
NPL,Nepal,Low income,South Asia,Private (individuals & organizations),,2015-11-10,2015-11-23,"Protection monitoring, legal and psychosocial support to people affected by earthquake (Cash)","",,,3.975905,,3.975905,1,0,0,0,0,0,0,0,3.975905,0,0,0,0,0,0,0,0,0,0,0,3.975905,,,,FALSE,135950
NPL,Nepal,Low income,South Asia,Private (individuals & organizations),,2015-11-10,2015-11-23,Emergency shelter and NFI assistance to families affected by earthquake (In-kind),"",,,0.2625,,0.2625,1,0,0,0,0,0,0,0,0.2625,0,0,0,0,0,0,0,0,0,0,0,0.2625,,,,FALSE,135951
NPL,Nepal,Low income,South Asia,UNICEF National Committee/France,,2015-11-16,2016-01-21,"to be allocated to specific projects, Thematic 9- Humanitarian Emergency - Nepal",SM1499101040/ THEMATIC HUMANITARIAN,0.2469,0.911999,0.270724,,0.270724,1,0,0,0,0,0,0,0,0.270724,0,0,0,0,0,0,0,0,0,0,0,0.270724,,,,FALSE,136734
NPL,Nepal,Low income,South Asia,"Japan, Government of",,2015-09-28,2015-12-01,Support for early recovery of affected people in Nepal,"",31.94652,124.33,0.256949,,0.256949,1,0,0,0,0,0,0,0,0.256949,0,0,0,0,0,0,0,0,0,0,0,0.256949,,,,FALSE,136203
NPL,Nepal,Low income,South Asia,"Norway, Government of",,2015-11-27,2016-02-12,QZA-15/0178-18/IFRC Nepal,QZA-15/0178-18,10,8.568,1.167134,,1.167134,1,0,0,0,0,0,0,0,1.167134,0,0,0,0,0,0,0,0,0,0,0,1.167134,,,,FALSE,137908
NPL,Nepal,Low income,South Asia,Taiwan International Cooperation and Development Fund,,2015-12-01,2016-01-11,"The project will recover food security and livelihoods of at least 850 earthquake-affected households in Gorkha district, Nepal.","",,,0.5,,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,,,,FALSE,127976
NPL,Nepal,Low income,South Asia,"Norway, Government of",,2015-12-01,2016-05-24,NPL-15/0010/Caritas Norway - Emergency Response Nepal Earthquake,NPL-15/0010,2.5,8.701,0.287323,,0.287323,1,0,0,0,0,0,0,0,0,0.287323,0,0,0,0,0,0,0,0,0,0,0.287323,,,,FALSE,142397
NPL,Nepal,Low income,South Asia,"Saudi Arabia (Kingdom of), Government of",,2015-12-02,2015-12-07,"in kind - delivered humanitarian assistance consisting of food and relief materials such as tents, blankets, rugs to the affected population due to disasters","",,,1.485243,,1.485243,1,0,0,0,0,0,0,0,0,1.485243,0,0,0,0,0,0,0,0,0,0,1.485243,,,,FALSE,136375
NPL,Nepal,Low income,South Asia,"Ireland, Government of",,2015-12-08,2016-01-11,To save lives and alleviate suffering (Plan ERFS 2015),"Plan ERFS 2015, [EDRIS:74504]",0.05,0.945,0.05291,,0.05291,1,0,0,0,0,0,0,0,0,0.05291,0,0,0,0,0,0,0,0,0,0,0.05291,,,,FALSE,137058
NPL,Nepal,Low income,South Asia,Taiwan International Cooperation and Development Fund,,2015-12-09,2016-01-11,"The project will repair 5 health posts in the two districts, Sindhupalchowk and Gorkha, Nepal and improve quality health services for the earthquake affected population in target areas.","",,,0.5,,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,,,,FALSE,137047
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2015-12-10,2016-01-07,Recobstruction of sanitation infrastructures with better access to health and WASH services   (AH/CIL/2015/0006  1/3),"AH/CIL/2015/0006  1/3, [EDRIS:74549]",0.05,0.945,0.05291,,0.05291,1,0,0,0,0,0,0,0,0,0.05291,0,0,0,0,0,0,0,0,0,0,0.05291,,,,FALSE,137013
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2015-12-10,2016-01-07,Rehabilitation of schools in rural areas (AH/AT/2015/0002   1/2),"AH/AT/2015/0002   1/2, [EDRIS:74547]",0.060816,0.945,0.064356,,0.064356,1,0,0,0,0,0,0,0,0,0.064356,0,0,0,0,0,0,0,0,0,0,0.064356,,,,FALSE,137016
NPL,Nepal,Low income,South Asia,"Japan, Government of",,2015-12-11,2016-03-31,"Reconstruction of Health Post in Kabure Province, Nepal  through ADRA Japan.","",34.275068,122.7002,0.27934,,0.27934,1,0,0,0,0,0,0,0,0,0.27934,0,0,0,0,0,0,0,0,0,0,0.27934,,,,FALSE,139751
NPL,Nepal,Low income,South Asia,"Norway, Government of",,2015-12-14,2016-05-25,NPL-15/0015 -  Nepal Earthquake 2015 Early Livelihood Recovery Project,NPL-15/0015,2.5,8.701,0.287323,,0.287323,1,0,0,0,0,0,0,0,0,0.287323,0,0,0,0,0,0,0,0,0,0,0.287323,,,,FALSE,142514
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2015-12-17,2016-01-11,Rehabilitation of schools in Sindhupalchock (AH/CAR/2015/0018),"AH/CAR/2015/0018, [EDRIS:74546]",0.1105,0.914,0.120897,,0.120897,1,0,0,0,0,0,0,0,0,0.120897,0,0,0,0,0,0,0,0,0,0,0.120897,,,,FALSE,137050
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2015-12-21,2016-01-07,reconstruction and repair of health centres in Dhading and Baluwa (AH/APMU/2015/0001  1/3),"AH/APMU/2015/0001  1/3, [EDRIS:74551]",0.1,0.945,0.10582,,0.10582,1,0,0,0,0,0,0,0,0,0.10582,0,0,0,0,0,0,0,0,0,0,0.10582,,,,FALSE,137012
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2015-12-22,2016-01-11,Natural disasters / Winterisation support for the earthquake affected population in Nepal (ECHO/-SA/BUD/2015/91047),"ECHO/-SA/BUD/2015/91047, [EDRIS:-35456]",0.25,0.945,0.26455,,0.26455,1,0,0,0,0,0,0,0,0,0.26455,0,0,0,0,0,0,0,0,0,0,0.26455,,,,FALSE,137063
NPL,Nepal,Low income,South Asia,"United States of America, Government of",,2015-12-23,2016-05-18,"Provision of Emergency Shelter, Non Food Items (NFI) and shelter support to self recovery to Earthquake Affected Population in Nepal for 25,000 Vulnerable Households (USAID/OFDA)","",,,0.225,,0.225,1,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0.225,,,,FALSE,136944
NPL,Nepal,Low income,South Asia,"United States of America, Government of",,2015-12-23,2016-01-04,Shelter and Settlements in affected areas (STATE/PRM),"",,,0.347059,,0.347059,1,0,0,0,0,0,0,0,0,0.347059,0,0,0,0,0,0,0,0,0,0,0.347059,,,,FALSE,136945
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2015-12-31,2016-01-07,Post Disaster Needs Assessment and Recovery Planning  (AH/BM/2015/0001),"AH/BM/2015/0001, [EDRIS:74550]",0.3,0.945,0.31746,,0.31746,1,0,0,0,0,0,0,0,0,0.31746,0,0,0,0,0,0,0,0,0,0,0.31746,,,,FALSE,137011
NPL,Nepal,Low income,South Asia,"United States of America, Government of",,2016-01-20,2016-09-26,Humanitarian Coordination and Info Management for Nepal Earthquake (USAID/OFDA),"",,,0.61594,,0.61594,1,0,0,0,0,0,0,0,0,0,0.61594,0,0,0,0,0,0,0,0,0,0.61594,,,,FALSE,139424
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2016-01-25,2016-05-25,Natural disasters / Providing crucial winterization to earthquake-affected populations in Nepal - Emergency and transitional shelter assistance to earthquake-affected populations (ECHO/-SA/BUD/2015/91046),"ECHO/-SA/BUD/2015/91046, [EDRIS:-35417]",0.8,0.914,0.875274,,0.875274,1,0,0,0,0,0,0,0,0,0,0.875274,0,0,0,0,0,0,0,0,0,0.875274,,,,FALSE,137399
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2016-02-04,2016-02-05,Reconstruction of houses (AH/FNEL/2016/0001  1/2),"AH/FNEL/2016/0001  1/2, [EDRIS:75101]",0.060731,0.915,0.066373,,0.066373,1,0,0,0,0,0,0,0,0,0,0,0.066373,0,0,0,0,0,0,0,0,0.066373,,,,FALSE,137608
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2016-02-16,2016-03-29,Reconstruction and rehabilitation in Sindhupalchok district (AH/AEI/2016/0001 1/2),"AH/AEI/2016/0001 1/2, [EDRIS:75847]",0.063151,0.915,0.069017,,0.069017,1,0,0,0,0,0,0,0,0,0,0,0.069017,0,0,0,0,0,0,0,0,0.069017,,,,FALSE,139588
NPL,Nepal,Low income,South Asia,"Czech Republic, Government of",,2016-03-18,2016-10-17,Recovery and reconstruction (97024/2016-ORS),"97024/2016-ORS, [EDRIS:75779]",6,24.68,0.243112,,0.243112,1,0,0,0,0,0,0,0,0,0,0,0,0.243112,0,0,0,0,0,0,0,0.243112,,,,FALSE,146532
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2016-04-01,2016-04-18,Reconstruction of sanitation infrastructures with better access to health and WASH services  (AH/CIL/2015/0006 2/3),"AH/CIL/2015/0006 2/3, [EDRIS:76191]",0.250825,0.883,0.28406,,0.28406,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28406,0,0,0,0,0,0,0.28406,,,,FALSE,140718
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2016-04-21,2017-02-16,Supporting families with improved temporary living conditions while they continue to recover from the earthquake of 2015 (ECHO/-SA/BUD/2016/91007),ECHO/-SA/BUD/2016/91007,0.5,0.883,0.566251,,0.566251,1,0,0,0,0,0,0,0,0,0,0,0,0,0.566251,0,0,0,0,0,0,0.566251,,,,FALSE,141062
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2016-04-26,2017-05-05,Shelter Support to the Earthquake Affected Communities of Nepal (SEACON)  (ECHO/-SA/BUD/2016/91013),ECHO/-SA/BUD/2016/91013,0.85,0.883,0.962627,,0.962627,1,0,0,0,0,0,0,0,0,0,0,0,0,0.962627,0,0,0,0,0,0,0.962627,,,,FALSE,141394
NPL,Nepal,Low income,South Asia,"Switzerland, Government of",,2016-05-01,2016-06-07,MDTF/WB Rural Housing Reconstruction Project (RHRP) (7F-09619.01),7F-09619.01,1,0.969,1.031992,,1.031992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031992,0,0,0,0,0,1.031992,,,,FALSE,143038
NPL,Nepal,Low income,South Asia,"Switzerland, Government of",,2016-05-01,2016-06-07,(Nepal):  MDTF/WB Rural Housing Reconstruction Project (RHRP) (7F-09619.01),7F-09619.01,1,0.969,1.031992,,1.031992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031992,0,0,0,0,0,1.031992,,,,FALSE,143039
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2016-05-19,2017-09-29,"""""PRAYAAS"""" - Strengthening resilience of local communities and institutions from the impacts of natural disaster along the earthquake affected regions of Nepal. (ECHO/-SA/BUD/2016/91014)",ECHO/-SA/BUD/2016/91014,0.95,0.882,1.077098,,1.077098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077098,0,0,0,0,0,1.077098,,,,FALSE,142261
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2016-06-13,2016-06-15,"Natural disasters / Emergency Relief for Earthquake Affected Children and their Families in Dolakha, Nepal (ECHO/-SA/BUD/2015/91043)","ECHO/-SA/BUD/2015/91043, [EDRIS:-34038]",1.65,0.915,1.803279,,1.803279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.803279,0,0,0,0,1.803279,,,,FALSE,132788
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2016-06-13,2017-09-06,Resilient communities through building back better in districts most severely affected by 2015 earthquake (ECHO/-SA/BUD/2016/91015),ECHO/-SA/BUD/2016/91015,0.799963,0.897,0.891821,,0.891821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891821,0,0,0,0,0.891821,,,,FALSE,143718
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2016-06-22,2016-08-09,Reconstruction and reparation of houses affected by the earthquake in april 2015 (AH/CAR/2016/0008),"AH/CAR/2016/0008, [EDRIS:77618]",0.51,0.897,0.568562,,0.568562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568562,0,0,0,0,0.568562,,,,FALSE,144738
NPL,Nepal,Low income,South Asia,"United States of America, Government of",,2016-08-01,2016-11-08,Earthquake Disaster Relief for Vulnerable Tibetan Refugees in Nepal (STATE/PRM),S-PRMCO-16-CA-1159,,,0.275,,0.275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0.275,,,,FALSE,149070
NPL,Nepal,Low income,South Asia,European Commission's Humanitarian Aid and Civil Protection Department,,2016-08-03,2017-09-29,Promoting inclusive Community Based Disaster Preparedness in the Recovery and Reconstruction of earthquake affected areas of Nepal  (ECHO/-SA/BUD/2016/91009),ECHO/-SA/BUD/2016/91009,0.95,0.883,1.075878,,1.075878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075878,0,0,0,1.075878,,,,FALSE,140790
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2016-08-08,2016-08-09,Reconstruction in Ramecchap (AH/PSF/2015/0001),"AH/PSF/2015/0001, [EDRIS:78219]",0.07322,0.901,0.081265,,0.081265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081265,0,0,0,0.081265,,,,FALSE,145897
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2016-09-09,2016-09-13,Reconstruction of three schools in Nuwakot affected by the earthquake in 2015-1.Tranche (AH/CONS/2016/0001),"AH/CONS/2016/0001, [EDRIS:78878]",0.074905,0.897,0.083506,,0.083506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083506,0,0,0.083506,,,,FALSE,146951
NPL,Nepal,Low income,South Asia,"Luxembourg, Government of",,2016-09-09,2016-09-13,2.Tranche-Reconstruction of schools in Nepal (AH/AT/2015/0002) (through Amis du Tibet),"AH/AT/2015/0002, [EDRIS:78879]",0.073265,0.897,0.081678,,0.081678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081678,0,0,0.081678,,,,FALSE,146952
NPL,Nepal,Low income,South Asia,"United Kingdom, Government of",,2016-09-06,2019-10-11,Water and Sanitation reconstruction - Immediate post-emergency reconstruction GB-1-205138-104,GB-1-205138-104,0.133304,0.822,0.16217,,0.16217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16217,0,0.16217,,,,FALSE,199062
NPL,Nepal,Low income,South Asia,"United Kingdom, Government of",,2016-09-06,2019-10-11,Water and Sanitation reconstruction - Immediate post-emergency reconstruction GB-1-205138-104,GB-1-205138-104,0.160583,0.822,0.195356,,0.195356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195356,0.195356,,,,FALSE,199060
